Form,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
icomplete,2.4355571946127528,1.8008171920339753,1.8692605771314579,1.7849131495972292,2.4658956491588913,2.483427391947062,1.691671944894999,2.462738457642594,2.4114833170117422,2.9860582674253036,1.5695273089272936,2.9907629551240076
icomplete,2.4373463536884463,1.8041808646501538,1.8706564670917731,1.7872481447661548,2.468997411145782,2.48698546284045,1.693010233332937,2.4616530509530183,2.407018587499863,3.0014336738053857,1.5811625039355304,2.994358326646556
icomplete,2.429309936613379,1.7995903955960377,1.8628105641687664,1.7876525949016584,2.461358746717427,2.4796927940163647,1.6863519824041604,2.4600800342783353,2.38333744664818,2.9923614773526963,1.5838691794817297,2.98674966177252
icomplete,2.4180717652487522,1.7905365069458958,1.8540153197042128,1.7797208674874734,2.449160934412439,2.454868894903875,1.6790348237035466,2.4487343360463116,2.371975441797804,2.9642631262754406,1.574799950864587,2.972590856144917
icomplete,2.4129186149408515,1.7868896334976136,1.847354549258245,1.7780592652720622,2.441627835751857,2.4441146492816848,1.6757574576320602,2.4466318463754377,2.3681158465447236,2.959107940070002,1.573352438648953,2.9657331805549423
icomplete,2.377961188647021,1.763553062035157,1.815518569781754,1.7592717572528012,2.4039914668220232,2.417559969499518,1.6514642227864673,2.4174826495766495,2.332882529829131,2.92408324172218,1.552719246676052,2.9251359822104597
icomplete,2.357755722957293,1.7533292555591342,1.797905120475537,1.7487414197902684,2.386906361789297,2.399755713395165,1.643430887753471,2.3930829112408203,2.316631793661158,2.904993501244242,1.5410883198650784,2.907757233070404
icomplete,2.32053882235616,1.7298719251277803,1.7655190578350801,1.7232142679810185,2.344310392265685,2.369590123490801,1.6219622303769232,2.350191390144162,2.283860824432625,2.8696620872661884,1.5124080039963739,2.870720922999896
icomplete,2.273088071922398,1.7120004138296145,1.7220256920523773,1.703838184280308,2.301262023539458,2.343587044379365,1.5990401107540277,2.3194158155050375,2.2606401516570807,2.8422360332319974,1.4853239282279966,2.8427732606700578
icomplete,2.251537591339845,1.6901667544183978,1.699808677540852,1.684839245552648,2.276284608033533,2.3172384849446552,1.5781916616731424,2.297227351093253,2.2463842202029225,2.8228026576041807,1.4697113749409096,2.823968882850957
icomplete,2.2609187133298505,1.6931163968781917,1.703942588375312,1.689641427593187,2.291081161524878,2.325804116986222,1.5868064226880398,2.308959339292221,2.259774575904966,2.837149991569899,1.4807542414872925,2.842412578101223
icomplete,2.2193903000658843,1.6728701023638097,1.6673302250316504,1.6720105919088701,2.265633553000461,2.2973875051715176,1.5727908123485717,2.2822872031439614,2.2384446594420453,2.795010040434574,1.4732328393915854,2.81459609903074
icomplete,2.207980465056662,1.6700797572518424,1.6568566519238284,1.6689376049563305,2.2561464196355487,2.2889902705408134,1.5653167997526587,2.277994918879434,2.232751092767822,2.7848159882427836,1.4716993349655723,2.803645131114304
icomplete,2.217047079755988,1.6770493815202479,1.6615877252535756,1.6810018325770473,2.265828883462552,2.3038932825839784,1.575101997156005,2.2958615591080447,2.249385638735565,2.8016962253678845,1.4856451843579874,2.819361263990151
icomplete,2.21111622650559,1.667376423284141,1.657133850522367,1.6768776901194673,2.2637371946019083,2.298460381084278,1.5719449824983027,2.2872822505290005,2.247113359307864,2.794822464378972,1.4848709178443569,2.8017357020585796
icomplete,2.219585375004757,1.6758036034881743,1.6648817546512735,1.6883513430816122,2.281496105109186,2.312493354411844,1.5828167699989197,2.2985712529471964,2.276128666337725,2.812817367964587,1.5001706553330834,2.809410335496536
icomplete,2.2227240494893095,1.6635332698089906,1.659440697331719,1.6844258859062204,2.2893245624189706,2.3077261302275582,1.5872303136393573,2.2950012986925894,2.2941865922831837,2.8142609360741453,1.5051058019237158,2.8118540016861715
icomplete,2.2219436757242095,1.6504032051685404,1.6604733194024792,1.6748808829265354,2.289963657365079,2.29255593961471,1.5872204114584156,2.2845231783200113,2.3123643523722786,2.7938215594211977,1.5132931250261945,2.7997324465683966
icomplete,2.23587598483771,1.659067958552964,1.6733630378085695,1.683571054696246,2.3093682499476222,2.307700190068553,1.5993499267510165,2.296446760957397,2.330941193055159,2.8142118259022038,1.530613481186828,2.809912479352584
icomplete,2.233874646359115,1.660399355801788,1.6713595790853129,1.6828581598003185,2.307379236611759,2.3058605327743114,1.5970546578037272,2.2961824828047,2.3298767681210446,2.806342683896898,1.5287962942986795,2.8088989247666603
icomplete,2.234394397824419,1.6577657373942716,1.6723259614981618,1.6807920640512135,2.3123695728557445,2.298784007485692,1.5968218204411913,2.295614987738323,2.354835157855742,2.8071999512104737,1.535338177350133,2.809460835299614
icomplete,2.223825862743427,1.6434695801395174,1.66454558541531,1.6690361300906598,2.318722762582229,2.2809261223183053,1.591789735116524,2.2789181051093115,2.3700260903795316,2.7960605948744406,1.5272414451744323,2.796898519289259
