Form,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
icomplete,2.6314910567070386,2.2410161052995328,1.9838841777519238,2.2404293269783087,2.690416056747684,2.942315234661867,1.8988751068299379,2.956833333904852,2.729180178499311,3.4881484087127324,1.8723490234001443,3.4951400905407146
icomplete,2.628700206500985,2.239830787996784,1.9826338227740088,2.2394364986420356,2.6934909774414835,2.94084052396441,1.8865302794884433,2.9539193766861396,2.720144489129036,3.4762980872154374,1.8620898079452695,3.4820520196341613
icomplete,2.6247430803762626,2.2409042995495243,1.9800446840705381,2.240511049976966,2.695095639200865,2.94266818578886,1.8723573893562329,2.9551105742254253,2.714071438183017,3.4741240238107136,1.8413802583208554,3.4776202298144443
icomplete,2.614050399933605,2.2351186148311317,1.9704546712867896,2.234713445390781,2.687658510157334,2.936824303467458,1.860121444135265,2.9479089010738546,2.7013540755227914,3.4614958156913103,1.8278463450849216,3.463125993977522
icomplete,2.6020641277486622,2.2335404183535155,1.959004739241793,2.2331289032014134,2.679114672780536,2.9341931533842764,1.8417003911683063,2.9424740787701347,2.688448654175761,3.4460570888995967,1.8142562662712698,3.4473290448242753
icomplete,2.5905406433,2.226945799904941,1.9503025703145498,2.225827865033057,2.685250467418323,2.9301564833549483,1.8139613447941974,2.9354752985404278,2.6772565888413036,3.4386116621151084,1.7965673366859356,3.4366423565916286
icomplete,2.5851211509642615,2.23966766058749,1.9425438000384572,2.234104288661452,2.702303151514223,2.941542269487852,1.7935800645256426,2.9405330133869665,2.6756163042033556,3.441802046817662,1.79078854634759,3.4367582589874694
icomplete,2.5589886160721576,2.2245309306718686,1.9231978762922772,2.2174149353985966,2.6996159379062994,2.9250175199023096,1.7710188085595615,2.9190519869121943,2.6544563778189048,3.4208288456731455,1.7719322816573295,3.4158120937347953
icomplete,2.545512764594414,2.2225317145797288,1.905694773493956,2.2128165511654783,2.6886597667429957,2.926533514897479,1.7452009476227257,2.9168668273359706,2.6390454161485883,3.4102094149410935,1.7626315770568948,3.4044818696959145
icomplete,2.527031540953709,2.22008919225167,1.8907431918875615,2.20879441425895,2.694214045061032,2.928046520140636,1.7239762466379789,2.915658259459936,2.6253201380330484,3.394493551653478,1.7435947407867896,3.3892097255475817
icomplete,2.560639484728002,2.2694969987311744,1.9139161030707315,2.2580032598677886,2.749133250569527,2.9885863054097648,1.7422633303835349,2.9774362036592543,2.6680351693932978,3.4550154884113726,1.7684129077121502,3.452711163645584
icomplete,2.563479721371656,2.29016388605195,1.9110486332032952,2.2781844958468644,2.764689062265922,3.0033217027451173,1.728412181458549,3.0065831351259824,2.675980330593027,3.4690876830321455,1.7604098841771645,3.4673141659792446
icomplete,2.565917265641635,2.30960048435272,1.9115335170001684,2.3003563450597078,2.788517707094993,3.0245760256916685,1.7248475222551294,3.0211929449840107,2.671674641115571,3.4814550860213185,1.7657894317606029,3.4825351082293636
icomplete,2.5544161220375843,2.3337964165545175,1.9013767074841248,2.321505634914928,2.7981983457322754,3.04358741074791,1.7099144359584522,3.041879739223804,2.6622201341676215,3.485854169450705,1.7641535229943188,3.484917288812992
icomplete,2.541984382149987,2.3652203242569434,1.8898177392821625,2.356340915491999,2.8112467037803595,3.0568244246668725,1.6761808154403042,3.0631017564301177,2.6611436161378137,3.4946416401434903,1.7599812008736362,3.493717280858976
icomplete,2.534689870047135,2.371837013537251,1.8820925522397431,2.365803818917073,2.8112217430468256,3.057909349861283,1.6616045998427973,3.0634410848766374,2.6526115539807673,3.486355764249895,1.7508312308508271,3.484995299582202
icomplete,2.5315651265573575,2.3843450270318525,1.8811166953583032,2.3738108491535006,2.824993295086951,3.060941541653135,1.6489268600128537,3.0610542380610184,2.648128167770522,3.4899664196494675,1.7479224048496984,3.4811939970308345
icomplete,2.530541111575828,2.4057105386496507,1.8788219306532903,2.401990589598162,2.8426933580703095,3.0800515474242514,1.6436683895464623,3.090805086737722,2.6533407068835406,3.5041341630916274,1.7535236965597478,3.4950204563914338
icomplete,2.5300358713067728,2.41955325434079,1.878588514104712,2.407139792569925,2.8541737596422303,3.0850739737988153,1.639265841931138,3.0891598610913285,2.652966197948099,3.495578901377779,1.7520882645022802,3.4931610554656927
icomplete,2.528370192742665,2.428180624760495,1.8799932720754753,2.414378461691867,2.8624815914071475,3.0936768122477245,1.6345153744495706,3.0948763407892668,2.655152212902692,3.4986511320338907,1.7537424716981314,3.4954284174136165
icomplete,2.5437936543378243,2.462194287280806,1.8931811704667982,2.4553427174454394,2.9004783526203126,3.1245874830879488,1.6273597202306451,3.124940131169516,2.677741575530342,3.5276908659576542,1.7687238730662436,3.5212219688597957
icomplete,2.536186888651458,2.4724659884183198,1.890705033218056,2.467151150999771,2.9139627371636885,3.122117583620341,1.6204373742471527,3.1335507364872845,2.676763291587316,3.519767630949681,1.769271918715467,3.5178090117945326
icomplete,2.535174775085123,2.4772492313254095,1.8896081967062608,2.473983650312942,2.920803960240676,3.127579894063339,1.614266935433797,3.1399987705862076,2.67520574992299,3.5158193388923498,1.772853285925051,3.516479749007935
icomplete,2.5322172448544618,2.4809741791269397,1.8871522534210643,2.4817161080490977,2.9392990768882283,3.1326141909684773,1.6107374299389106,3.1423165772956443,2.6720332985279796,3.512044772487854,1.7757931828128641,3.5111159497504496
icomplete,2.5321685362392015,2.509539837879452,1.8870109921662244,2.5109452226183557,2.953061930563116,3.1505646362897126,1.6058924106740413,3.1675452630235394,2.6766149337508343,3.5124318715796594,1.7816881460715956,3.510822693351804
icomplete,2.5036477700439277,2.5044402352144965,1.865801343919737,2.507219723089156,2.933738429740791,3.125662332571239,1.5813523887958585,3.1529479687346385,2.648320379005157,3.4720831801817127,1.765583938249669,3.469912830147669
icomplete,2.4901994371621075,2.503943133683231,1.8560091878146936,2.513105044474319,2.931043116964227,3.1158514953114405,1.5645835080062795,3.153938661707754,2.638519596567545,3.444611089742319,1.7700818844613466,3.4413041442365517
icomplete,2.4902165566533516,2.521634977718283,1.8660726988075154,2.530107584395883,2.9406165929696626,3.1291776699272598,1.5588344953051652,3.1638188968772836,2.6410235413554384,3.4403153110979834,1.7793781984378587,3.4350326386246386
icomplete,2.4603970314595274,2.5058308502263236,1.8483675397310086,2.5153367835365232,2.9107229886954986,3.1055298071350634,1.533915481490178,3.1377943162412105,2.6100254761974697,3.395962131694209,1.7724228776333193,3.3925422179112066
icomplete,2.4748207710016947,2.5329034228413905,1.8643231174316424,2.536421007956829,2.9416063108767707,3.133451484016707,1.5386682795346698,3.1619428029406094,2.6237599325498193,3.409762973782237,1.7830596862664156,3.4147191858922885
icomplete,2.463881890662679,2.548899248399753,1.8540762104245314,2.5521862675371483,2.939587088134199,3.1326681911788015,1.5187896533683305,3.1654263498025377,2.6130880319420005,3.3994034855381194,1.7743630051770363,3.399480983921157
icomplete,2.4680700972801244,2.5624397539310477,1.8552621037933488,2.571147158258835,2.945599819047399,3.1353350026161637,1.5101330755924502,3.175196471387964,2.61761412216627,3.4037015019363572,1.782359150242379,3.4063689435745417
icomplete,2.4519184556224296,2.561139939528431,1.8401723331818827,2.5676081202127703,2.923513339478336,3.1214542799888747,1.4975418059130476,3.1621741907814696,2.5957270348170023,3.3790015287497157,1.7763546847673493,3.3783806718282787
icomplete,2.449340564481992,2.5867986336566235,1.8366102124088564,2.593079494290816,2.916184057262436,3.1276059739456366,1.490527849206054,3.158255239204702,2.5920249705642546,3.3778394224664994,1.772963960657184,3.379095486961419
icomplete,2.4688460992791845,2.6071650797527517,1.8480511160005741,2.6182675649917253,2.9388468888833033,3.1684476796198124,1.491986476696824,3.1967333425835327,2.6067976842911182,3.399394685243722,1.7844814205580068,3.400378915501029
icomplete,2.473491573122058,2.6206045214405678,1.8490637946097892,2.6334294629792745,2.9450333812162715,3.180552508265454,1.4873599046876635,3.207577564312193,2.6072730510972306,3.405759866323412,1.7908705851927984,3.3987458080869466
icomplete,2.489992891230317,2.650856746783597,1.8612350294743747,2.663848121874448,2.9683092044403674,3.205074921491642,1.4965950159542973,3.237180794036771,2.6284158133393816,3.4301684705308086,1.8060125751677478,3.419617261409358
icomplete,2.4935595226204725,2.6649827190243593,1.8635061772636323,2.6814374860543575,2.972258329674905,3.216845159835375,1.499899680960868,3.2521303804895347,2.6350295223555187,3.4350013537175705,1.8073711557691428,3.4249054343045153
icomplete,2.4911440461070624,2.658729347485719,1.8611935499329444,2.676712592789971,2.9698027652664285,3.2117366023437235,1.4967603735027477,3.2498387916443807,2.6304435546648577,3.4258512538766968,1.8022902851140998,3.4146282495394096
icomplete,2.4987399992409722,2.659201332181012,1.8626085554787573,2.6784644905876163,2.968745912770123,3.219103161587911,1.4995952829596355,3.2524496975975845,2.642571238067335,3.426520309939657,1.8033212992297822,3.4163171518628257
icomplete,2.491645907652825,2.6565963884908776,1.8568273931419597,2.676978523570925,2.9600373869184446,3.208293416267928,1.495468514257349,3.2480001432439884,2.63786404243225,3.4151228237369864,1.79732346858795,3.403726692911752
icomplete,2.4777978011555613,2.6262287399538913,1.847185419630384,2.642897598377478,2.932672134645467,3.1808306927382937,1.481697246255849,3.2130445157004734,2.6184580003635674,3.3817275289941775,1.7809910993846596,3.371073594070071
icomplete,2.4866957056361723,2.6304176392733036,1.8591444081833004,2.6467246342455923,2.9493585458700315,3.185736280584287,1.4932012081549342,3.218518364470309,2.6269869091659923,3.3876864934385056,1.7900712457648082,3.381872863617273
icomplete,2.49827762622427,2.638843228490149,1.8723902221019635,2.654998830884191,2.965675552814115,3.192611064883515,1.508494147235226,3.2306198126562826,2.639610033962266,3.4007582217328305,1.7991370629853318,3.3973956797664826
icomplete,2.5062574419347357,2.6410867482788913,1.8853329121944917,2.6529147021998414,2.9741563963237843,3.1904335283927137,1.523894748991653,3.2366200584686147,2.6473611090565257,3.406024821086087,1.8049449831280728,3.4064019921283886
icomplete,2.5141542549300593,2.6396346623694713,1.891750217963072,2.6488512915406486,2.984151543625234,3.188582887438072,1.5459443451541013,3.233013027266294,2.659048043266931,3.4155353178108987,1.8142734043849003,3.4221804835378897
icomplete,2.5460201542478558,2.6451538172149274,1.9200746512238498,2.6478935990071695,3.021563631504353,3.209603062321318,1.5771990342892042,3.250969668303071,2.6943141794145955,3.4586447980276858,1.8384311345790578,3.467482306843228
icomplete,2.565595310465677,2.637256370498182,1.935413086395904,2.640974191028502,3.0455060565723775,3.2178443658024323,1.6007227390396057,3.263011310746279,2.72191566302461,3.485274044435489,1.8530151214724255,3.4942264786446273
icomplete,2.5850141729585108,2.625220763174969,1.951330743269796,2.630983106977167,3.0599143178967094,3.219519123163188,1.6338307534240077,3.2690580081523626,2.7395848319910265,3.5011733509230285,1.8630285701303557,3.513750219941053
icomplete,2.5982952275736815,2.615022689222169,1.9619923925468856,2.623060204022768,3.072982384081136,3.2129046970281037,1.646414791458669,3.2580868763647906,2.7544829794747043,3.5197003667501763,1.8735009058684882,3.5366535194845503
icomplete,2.5849813759284563,2.5757267526853393,1.953474927895403,2.5808064729832645,3.0532761075139807,3.177145102281766,1.6441119764325556,3.2074804117325084,2.7408929246969143,3.4944633236552383,1.8712126458280232,3.5140654737581816
icomplete,2.581227799975207,2.547225907537526,1.9501351208109454,2.5515024302111677,3.0429943173302525,3.1584626489270313,1.6496229154142603,3.1818693628094707,2.735839006277928,3.486214625327166,1.8709254039151453,3.5091180883416206
icomplete,2.588738837977475,2.5325480132776854,1.9558578255006371,2.5387549564575838,3.0450422366313554,3.1512917923474006,1.6630232226475787,3.1761935798106102,2.7446188965502802,3.499156913581148,1.8868902752467802,3.5177902644120564
icomplete,2.611887429497878,2.520987142906555,1.9757507478900662,2.5292491805128283,3.047254502790169,3.1491215028105386,1.6854611173357323,3.175213735280686,2.7625997298934517,3.51187871212509,1.9008108412972193,3.5245542444864597
icomplete,2.628376909532618,2.5105205260591217,1.9873649527255561,2.509571045154768,3.034288541191718,3.1647347220682636,1.6925402054690046,3.1751005656740987,2.774519923288542,3.5227938049092806,1.907062514186068,3.5351608707339994
icomplete,2.631791824480501,2.4755797471222087,1.990990532964322,2.4746907810253935,3.016887628499683,3.1526588020793973,1.7132346569582209,3.1512065722895106,2.7738881723184803,3.515496596297742,1.9088273447979955,3.5268354609943873
icomplete,2.6369047517669197,2.4599848389161507,1.9958296986996753,2.4554590809869397,3.0016888510523336,3.141228619323353,1.7304792374674949,3.129749959568988,2.777669295050281,3.518389864125673,1.9181116605079676,3.526333396917818
icomplete,2.641358173843295,2.4362851995067025,1.9968587684339938,2.4308549357190117,2.983600177664198,3.1177287863925556,1.744173791717333,3.1202730750623986,2.7795909441562996,3.5236371503890096,1.9204352265809908,3.5285499792439547
icomplete,2.6448700637320957,2.423520352191928,2.0003866840252194,2.4148041928608617,2.968509447396222,3.100668066370814,1.7654629126421741,3.0938465539868485,2.7783760866785183,3.517278324091262,1.9254164947375032,3.521972695196608
icomplete,2.6415356801214798,2.3766266002134846,1.9983183431866485,2.364468253207398,2.934743893365374,3.0771225278876284,1.7974504261837343,3.038685615616334,2.7754946754137673,3.513900362034911,1.9229751080416397,3.518069792649173
icomplete,2.660242383703704,2.3871545738871673,2.0068382374095872,2.380965032069248,2.9389477087327114,3.090580082150906,1.8190020974459191,3.0615190474263296,2.7953284934464615,3.534128160772279,1.9349260196790181,3.5374021122591754
icomplete,2.6565342608765143,2.363779660451677,2.003109456963633,2.3587459746381123,2.9151425232595125,3.07597499222655,1.8240617741787708,3.0508424146204063,2.7933527178417634,3.5261338183181996,1.9346355552560204,3.5327633862553225
icomplete,2.6428322995268667,2.3330260895234662,1.9889888672318727,2.324028090620949,2.8844909612630905,3.045480989056542,1.8304919672931796,3.0269196059725285,2.7817804223777403,3.5081663703797075,1.9263628564774677,3.515273871006646
icomplete,2.6276652408367207,2.3013871038730453,1.9777374642245769,2.298584143842723,2.8557393875790194,3.008201142965369,1.8229843018927692,2.9890765206413463,2.7662123067595417,3.4803679819593034,1.9161996052666759,3.4907563803430075
