Form,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
icomplete,2.631093570778947,2.4687428521193833,1.936386175695609,2.4482286397720157,2.7743090977622384,3.2381798030928253,1.5711642179343865,3.2125749620742967,2.8811508663448873,3.9012071756275093,1.3444528693275521,3.892591125608047
icomplete,2.6596959600942833,2.490877991764436,1.9591163287082096,2.4742876335416835,2.805880553002685,3.275959419555224,1.5936356298060597,3.2496154625764575,2.9146292404042913,3.956337465232894,1.3612121115526072,3.9457132576842495
icomplete,2.6735229228608053,2.501498052786564,1.970083920110679,2.4860857818278643,2.820297348374226,3.293134685796675,1.602691773888449,3.266716703073519,2.9298697499875335,3.9778293716310316,1.3684969351996399,3.9666071953868185
icomplete,2.669915488897282,2.4945362294655538,1.9723851642763655,2.4805323199581273,2.8157576928741297,3.2883442869981367,1.6017729755781343,3.2604620574493723,2.926319927880313,3.97391228337791,1.365946739994593,3.9628831204398107
icomplete,2.655588242806812,2.479618072931706,1.964205840378009,2.465799198037886,2.799738656442397,3.2708570668717227,1.5932782174480673,3.241510116112434,2.909797542819164,3.95209185363206,1.3560480322925548,3.9393010020506494
icomplete,2.6456007421257137,2.4710027070562965,1.958099490376332,2.45754741429412,2.7906786409071564,3.2607201760998685,1.5895706729499406,3.231577481069475,2.900297668900953,3.9393153597272086,1.3483988601465238,3.9245471570733597
icomplete,2.637344536628148,2.464414076428482,1.9522914682381702,2.4510719364656586,2.78251653407777,3.250813212849883,1.5850320366930337,3.2235977881708546,2.891302007439964,3.9269112888189057,1.3439976015488149,3.9108512554742716
icomplete,2.637408122678023,2.4661715579306307,1.952426453180877,2.4522527956699065,2.781772166812744,3.253362548992779,1.5857736235045827,3.2237977485673834,2.892475685248736,3.9275753695482445,1.344356811604803,3.9080568815244274
icomplete,2.6424042183112717,2.47474259888655,1.9567278520769351,2.4596988888917286,2.786934405936534,3.2615221273995414,1.5898655334902847,3.2318233343263563,2.9000348659590323,3.937704777099405,1.3489298537187808,3.9137735977194246
icomplete,2.643531759965465,2.4819729551823766,1.9596625214862071,2.466142783213798,2.78902557209243,3.26797941985967,1.5931511347376976,3.2373047798721966,2.905328865271007,3.9444071500302718,1.3516056170516566,3.9177160461919747
icomplete,2.644606994283027,2.492354272391775,1.9612718345478664,2.475838431785071,2.7911680942130763,3.274000427189686,1.5949848575802839,3.2419938521233265,2.9102372169863067,3.949816873599218,1.3547257402492068,3.9201540194798774
icomplete,2.64713501083377,2.5048675491910877,1.9651678098376892,2.4888977901770293,2.798049669610532,3.284580566798628,1.5963334805634675,3.2537391877496833,2.9188525889628827,3.9612903831411352,1.3606608357947565,3.9313964181134367
icomplete,2.6659323496661957,2.5261021851099597,1.981909501205183,2.5100540277369836,2.819291885243537,3.3124404552272777,1.6094618714151852,3.281602846440642,2.9439911891698056,3.9949609107158848,1.3723013545566962,3.9642651434394054
icomplete,2.673668556868311,2.536350394812975,1.9894041531484123,2.5204633125424967,2.8303998473920773,3.3259153348959622,1.614402211566696,3.2950012893430136,2.9563029386418647,4.011381586521441,1.3779077204420596,3.9806715293934407
icomplete,2.6879459466955855,2.5496571003071544,2.0010180418205037,2.53355397594289,2.8464258237195548,3.3448885606811607,1.622059440333587,3.3140761372247773,2.9737736970305195,4.035168309915871,1.3878948510321318,4.004024089407653
icomplete,2.6892895440770115,2.552834985195835,2.003075217338284,2.5372017977537484,2.849194440363532,3.349661135645284,1.620391142277116,3.3195595319585394,2.978803882551511,4.041979108205111,1.3908423566899062,4.010823703642756
icomplete,2.6916593834685623,2.5499886910150122,2.0046153332627283,2.5346245285206,2.849050761352459,3.351597810321476,1.621176863877663,3.321119691514857,2.980936694353504,4.045882949899427,1.3918276908984317,4.013876597336979
icomplete,2.688790242607719,2.54721915838634,2.001490718180667,2.5317032965056274,2.845236359065218,3.348027127954222,1.6194407338574037,3.317587858844695,2.9777663239624586,4.0415210145922655,1.3900782124644968,4.009500939687011
icomplete,2.6947842989552315,2.553681644345825,2.004532896084362,2.538055072400487,2.8509117745587766,3.356795354094294,1.6230103900974544,3.3262337081702356,2.985373428744726,4.051635978960062,1.3935269929574086,4.019442999864454
icomplete,2.7046748462636607,2.5647453387521812,2.012182573883353,2.5491573822918863,2.8610063370793988,3.3705225005615715,1.6280995801248643,3.3402188192231868,2.997722271446815,4.067689900642843,1.3991892991962582,4.034569725600609
icomplete,2.711895582756259,2.5743034638104247,2.0174957723954985,2.5578054207181604,2.867878203704455,3.381684586642771,1.6296553612354696,3.351252848235427,3.0067604952158704,4.080134955096365,1.403321990597468,4.046439756477452
icomplete,2.719725046027495,2.5843880469157647,2.0230006714389734,2.567833526357846,2.8753115826575484,3.392476291339461,1.6327678891936397,3.362760190749856,3.0161239634731194,4.092677078646882,1.4076570395370172,4.058498242144413
icomplete,2.725526740083962,2.5914769603539565,2.0277430136817145,2.575057351026452,2.8811259694457987,3.4015472382313634,1.6363997252840563,3.371996682670722,3.02261270531266,4.1016359638461095,1.410688021865684,4.068495620714855
icomplete,2.729570034211152,2.5988989431472453,2.031813567039384,2.5825250794381214,2.8872609863122154,3.411320570586901,1.6392182522816636,3.3824200063131427,3.030910486347923,4.113294114993487,1.4139649114484085,4.080590539524813
icomplete,2.743497846554083,2.6125459838699068,2.0428202273912053,2.596699464580524,2.9032366466215307,3.4296949079090946,1.6475998567675914,3.3996830307995074,3.0468500145436974,4.136191417679402,1.4218351262825197,4.103155328317997
icomplete,2.757805917543096,2.626430164045604,2.0535364745974793,2.610714764147384,2.918474130455093,3.4476358408330983,1.6556151905828143,3.4173134074588707,3.061117512968071,4.157400910113528,1.4287811643943717,4.124129890175717
icomplete,2.7588216878537395,2.6274077532322955,2.0540069161935803,2.61182672828221,2.9194540154302233,3.4489252289175543,1.6541643980116492,3.4185508308967822,3.061653514522342,4.158981091135695,1.4288883759194904,4.125584021785585
icomplete,2.759286408614492,2.6268934447141166,2.0530612124612255,2.611769281523785,2.9196696945944116,3.449163687978633,1.653569498022917,3.419099998105858,3.0616849400082025,4.160263287940148,1.4290447773643278,4.1248583072135965
icomplete,2.7604559849034764,2.62818328774147,2.053335329243791,2.6132574500164414,2.9211254076816533,3.450580793010493,1.6544824560461886,3.4205463896088575,3.0630380067154985,4.162469130246908,1.42923187712756,4.126215675527751
icomplete,2.761489537526429,2.6292494800105572,2.0537108870560803,2.6144817686158888,2.922364439300555,3.451636992176283,1.6552480105230891,3.4219147487689803,3.062354400580403,4.16418658850466,1.4294454941040078,4.127768029388992
icomplete,2.7592625969650677,2.630119352436327,2.052151422667208,2.616605428002864,2.9214789786375914,3.4518189144410645,1.6555882775051345,3.4223696261572143,3.060605144464251,4.164026144108259,1.4285681592572688,4.128158465284731
icomplete,2.7574573603080252,2.6297879802863657,2.0504742079930582,2.6163687621579923,2.9198689803119704,3.449934972743536,1.6562876838799439,3.420986353262016,3.059921253584338,4.163457973965096,1.4285390322848437,4.124597653400372
icomplete,2.7592965024691676,2.633419157696982,2.0526807343154085,2.6199304033551067,2.923908604848545,3.4546758507240876,1.6621869491934833,3.4243211316874134,3.064786973361867,4.1708645424374975,1.4310002713116292,4.128206780094574
icomplete,2.7574184324126847,2.6341600174472135,2.0510336361446604,2.6207047573107127,2.924013135438588,3.455587617970617,1.6640821748905816,3.4275306866861346,3.0674758245898706,4.173307502883829,1.4313577257103072,4.12934548222324
icomplete,2.7554350719029945,2.6333172368751327,2.0463409045931877,2.6193688225757503,2.9221100307111754,3.453770935503681,1.6674293513051572,3.426418605996671,3.0664895016827196,4.17124287255876,1.4308724667812909,4.125794698104578
icomplete,2.7462932884269415,2.6256697546788947,2.0360431900789995,2.6107814413556802,2.9123469958272703,3.443073729766905,1.6647367084813307,3.4165839476452353,3.0566884843106568,4.157397353454606,1.4258575473787696,4.11256112238784
icomplete,2.734540951210167,2.6179083745771194,2.0233586758462323,2.6017259255082723,2.9020849237479873,3.433271791199317,1.6588553367374108,3.4116833190043674,3.045928852146078,4.142913844382208,1.4197537245257004,4.101341238730381
icomplete,2.7110775628680712,2.6010706439872013,2.0025446294161493,2.5818516076252362,2.8787966985750786,3.408189629107852,1.6448920040052135,3.3850488998672863,3.019879578687451,4.10687495068057,1.4080742619230533,4.071574627904835
icomplete,2.684760895088954,2.5954723631124237,1.9804737853711578,2.5682807004997144,2.8597719448192747,3.385057391824098,1.6182345418818997,3.3520816200175667,2.986401672084515,4.062817148583197,1.3959829641807684,4.029849488347178
icomplete,2.631895282884235,2.575651531878161,1.9329004538044494,2.5454654441363247,2.8183637347439823,3.3325944306635766,1.5659678082402417,3.2981164925017477,2.9272706730719826,3.982723120638329,1.3686372895080727,3.9504144150776095
icomplete,2.5601141358040738,2.532892349098097,1.8637784259261294,2.4992580146320824,2.762044707293973,3.2467123274921836,1.5027445985092092,3.2204833240632276,2.8449994586964604,3.8746216102935773,1.3313901248752538,3.8394575573714333
icomplete,2.5191520589203495,2.522290212573129,1.8252707921489675,2.485568313898491,2.73265521630482,3.204805626429881,1.4522938959333307,3.165814984116953,2.7935466609923654,3.802044989139693,1.3084929818330708,3.770515975107183
icomplete,2.491951977294181,2.514029322712389,1.7995386436782406,2.4771737582162827,2.7309336288251873,3.1816285269491904,1.4224466357636265,3.1332722033613245,2.761640298256834,3.7611731508583723,1.2914303217107668,3.727023296988415
